id,Rating,Reviews
196,1,performance great performance best feature price battery life product quality superb really good alternative apple watch especially price battery life 1500 nit peak brightness compare apple watch se 2 1000 nit sport workout feature importantly always display aod mode thank huawei amazing watch freebie discount
201,0,video showcase product use video guide product setup video compare multiple product video show product unpacked video player loading play video play mute current time 0 00 duration 0 59 loaded 10 18 loaded 10 18 stream type seek live currently behind live live remaining time 0 59 playback rate chapter description description selected caption caption selected english automated audio track default selected fullscreen received replace galaxy s20 icon show screen firmware keep crashing though said date ordered renewed phone excellent condition received one clearly dropped top ordered next day delivery even ship day supposed delivered bad device described horrible customer service amazon
218,1,performance great best feature sleep step tracker product quality seen several video huawei watch fit 3 decided purchase birthday gift want committed physical health know help lot superb quality good price
229,1,product quality good best feature good performance best got 5800 freebews affordable watch lot pf function good seller
230,1,product quality nice sulittt best feature battery performance far love feature happy receive freebie discount quality tjis watch superb love collecting watch tjis one soo great great buy
232,1,performance best product quality topnotch best feature long battery life apps enhanced health monitor feature waited watch come freebie absolute delight love watch great product worth every penny
238,1,best feature stress level tracker product quality high quality performance smooth thank huawei expect freebie wondering box big knowing bought watch got excited mug free bud watch great lot feature first smart watch anyway bad first probably wear whole week test battery life hope last long thank much got 5000 spaylater
239,1,delivery fast shock coz wrapped big thought freebie earbuds surprised box bag tumbler watch superb love much
242,1,performance good fast easy navigate product quality 10 10 product quality best feature aod 60hz amoled screen gps battery first product arrived earlier expected delivery date plus product say anything bad overall watch good way better apple watch term battery life functionality thank huawei store cinsistent update giving useful watch thank shopee thank kuya rider friend 5 star quality product
244,1,product quality good best feature connectivity performance far good received item last 6 4 24 pleased freebie expect receive huge parcel happy purchase since got around 4 000 much great deal decided purchase watch fit 3 since using old watch fit 2 year na loving ever since
245,1,best feature long hour active product quality excellent performance excellent thank much far best budol year love watch best thing lot freebie
246,1,product quality good performance yet try best feature aesthetic function said pre order 14 day received next day placing order gahd beaut watched lot review first magpabudol
247,1,product quality great best feature cheap alternative apple watch performance superb hour since received watch far well love feature feel like cost justified design sleek big girl wrist color great hue ip 15 delivery shocking ordered 2 night ago within 48 hour already
249,1,performance excellent best feature good product quality kudos huawei creating another good quality product personally owned huawei band 6 watch 6 year owning using still never fails amaze smooth easy use wear take note ambilis ng delivery knowing na vi pa ako thank huawei good job useful creative product come
253,1,fast delivery bad battery life dosen last day
255,1,best feature high quality performance superb product quality amazing ang ganda price huawei amazing job packing amazing feature design hardware first smartwatch ko ito happy
256,1,product quality 10 performance perfect best feature answer call love handy im driving see certain message immediately need response answer make call yes text preset quick reply gps yes must install app
259,1,product quality superb best feature ntc feature performance good love watch got 5 596 plus freebie like bigger screen connect card ntc feature thank huawei
260,1,using watch week happy performance light weight great alternative much expensive smart watch battery performance superb never taking even washing dish lot alternative strap available cheaper price got freebuds coffee cup tote bag free purchase best part got watch pre order 4 900 spaylater zero interest payable 12 month yahooo
261,1,performance good best feature comparable iphone product quality excellenqut quality item delivered fast got like 5400 choose black coz versatility purpose easy pair upon downloading app responsive lot face choose look sturdy expensive really live 10days battery life
265,1,best feature compatible io huawei fit 3 fantastic smartwatch anyone serious fitness style blend elegant design accurate fitness tracking long battery life smart feature make standout choice market whether hitting gym exploring outdoors simply going day huawei fit 3 perfect companion
268,1,performance best product quality super good best feature lahat best alterntive sa apple watch super aestitic worth soft touch easy navigate got 6 6 sale super steal na got 2 husband price 5k
275,1,product quality superb best feature overall design battery performance great huawei watch fit 3 nfc variant impress sleek design vibrant amoled display robust fitness tracking capability addition nfc contactless payment game changer making everyday task convenient battery life excellent lasting day single charge highly recommend seeking stylish functional smartwatch
280,1,best feature health app health monitor helpful u chest pain think would help much keeping track heart rate personally love sleep monitor seizure sleep resulting prolonged sleep paralysis auditory visual hallucination battery life really great performance smooth responsive touch product quality superior quality got watch around 2pm battery 77 tweaking checking around light workout almost 9pm still 70 highly recommend huawei smart watch recently purchased watch 4 pro son daughter watch great thinking purchasing watch fit 3 near future help keep track health great job huawei oh thank coffee cup freebie husband coffee lover great freebie u
282,1,best feature customizable watch face performance 10 10 product quality big jump huawei band 4 watch fit 3 eyeing smart watch friend recommended still getting used bigger screen since band 4 year ago hope would last week claimed
283,1,product quality excellent performance excellent best feature long battery life super love purchase worth every penny better apple watch glad found save lot recomment friend family
288,1,product quality quality good performance good best feature light weight battery last day love good price useful consider buying battery superb securely packed awesome
291,1,product quality best performance awesome best feature best affordable price maganda tlga sya play music offline without using phone thats bought fast precise delivery
293,1,product quality superb best feature everything great performance superb new hauwei user many year already huawei pro p30 phone huawei mate p40 huawei p60 pro huawei watch fit 1 gt3 watch know huawei superb quality along loyal happy came watch liking love size design etc still software quality unmatched really pricing lucky huawei priced high love wore everyday look feel beautiful worn never regret buying huawei watch fit 3 loyal huawei user
294,1,performance superb best feature everything product quality great great buy got 5 184 peso super love smart watch tried connecting iphone 15 pro strava app worked using 2 week feature great thanks huawei shopee coffee tumbler freebie
297,1,great buy love much paired new huawei pura 70 pro fast shipping ordered 7 7 arrived today 7 8 able take nap really waiting excited really sleep anymore thanks huawei reliable product
303,1,performance excellent product quality excellent best feature value money good specification reliable loved watch new huawei watch cause one bought reason bought upgrade aesthetic look functionality would definitely buy wife thank seller huawei another superb product shopee platform reliable delivery rider always took time contact customer delivery made
308,1,best feature super light performance excellent product quality excellent thank huawei shoppee discount watch nice helpful fitness health
312,1,performance good product quality classy look best feature spo maganda siya alternative apple watch get pay maganda rin screen niya kahit nasa araw na
314,1,product quality good performance 100 working best feature love feature happy buy shop super legit original dont regret buy shop super recomended pay via spaylater big discount less love
319,1,best feature long battery life performance smooth product quality high using 4 day received 79 today 38 good functionality sleek design wrist movement feel heavy anyways regret buying praying iwatch since last year blessing fraction price perk even impressive thank much seller delivery smooth well thought preordered dated delivered august 2 ordered last july 18 received july 22
328,1,product quality durable aluminum performance great mostly accurate best feature calorie burned ai workout companion music stand alone loud speaker amoled display nice cheaper old watch doesnt give accurate result try expensive watch huawei fit 3 came research first amazfit active review say huawei watch much accurate apple watch innovative tlga ang huawei sa gadget nila thumb huawei
332,0,video showcase product use video guide product setup video compare multiple product video show product unpacked video player loading play video play mute current time 0 00 duration 1 02 loaded 9 69 loaded 9 69 stream type seek live currently behind live live remaining time 1 02 playback rate chapter description description selected caption caption selected english automated audio track default selected fullscreen hardware great much software got phone working properly
333,1,performance amazing product quality superb best feature look good good battery received last august 2 tried day rating definitely say good smart watch totally competitive regard look comfortable wear feature especially battery life one full charge really last upto week even automatic feature really game changer smart watch market thank much shipping safely correctly huawei
334,1,best feature perfect smartwatch performance product quality 100 tested fair share huawei smartwatches come different price range one common trait among resembled classic wristwatch circular design raised bezel huawei watch fit 3 afar maybe even close look like apple watch
336,1,performance high performance product quality product quality best best feature look like apple thank seller item wonderful use watch superb awesome hope last best calculation work out
343,1,performance good product quality good best feature easy access really like color wrist band look exactly shown picture love accessibility watch smooth easy use especially first timer wrist band soft easy wear smart watch definitely recommended daily use thank seller
350,1,best feature pretty looking performance nice product quality good love overall look watch sleek beautiful easily track health fitness activity motivated fitness activity cause immediately track progress thank great item satisfied customer worth recommending friend
353,1,product quality chic best feature design lit performance work well still birthday gift worth kaya bumili kana minsan lang gumastos sa self piliin mo din maging masaya paminsan
360,1,performance great product quality great best feature great super like napakaclassy ng design like new feature fit 2 thank much napakabilis din na deliver
367,1,best feature product quality superb performance great great value money happy purchase track running calorie stay fit thank huawei item well packed impressed fast delivery given mindanao
368,1,best feature stress monitor performance good adviertised product quality excellent compatible io hope use nfc overseas helpful din yung sleep monitor love control music spotify even sa iphone pwede din shutter photo video
376,1,product quality excellent best feature longer battery life performance good useful check time answer call monitor sport health data change strap band depending mood longer battery life dont need chaege daily super fast delivery considering address outside metro manila ordered sunday received tuesday 3 day lead time
384,0,video showcase product use video guide product setup video compare multiple product video show product unpacked video player loading play video play mute current time 0 00 duration 0 31 loaded 19 37 loaded 19 37 stream type seek live currently behind live live remaining time 0 31 playback rate chapter description description selected caption caption selected english audio track default selected fullscreen video pic attatched phone looked good powered got past customization horrible phone glitching returned next day waiting month get credit account get phone life may continue say courier delay completely frustrating experience
399,1,product quality good best feature fitness monitoring performance nice far issue battery last 5 6 day compared apple watch feature need
